Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
58.0,2,2,9,1,8.6,34.5,214.0,180.0,2.2,2644.0,3.8,2.6,1270.0,Work
36.0,0,4,6,1,2.2,30.0,103.1,121.0,4.9,855.0,1.0,4.2,1458.0,Gaming
23.0,1,9,1,0,1.3,24.6,239.3,130.0,0.8,9622.0,3.3,0.7,146.0,Work
39.0,2,5,1,0,11.1,4.0,93.1,27.0,4.8,8454.0,3.5,3.6,520.0,Entertainment
28.0,0,4,2,0,6.9,32.6,233.8,56.0,0.6,5675.0,6.4,2.0,285.0,Social Media
39.0,2,7,0,1,2.5,29.2,269.5,15.0,2.5,7090.0,7.0,3.9,195.0,Gaming
38.0,1,3,2,1,11.7,33.6,135.2,47.0,0.7,8644.0,2.6,4.7,104.0,Social Media
34.0,1,5,0,0,8.1,39.5,223.8,192.0,5.6,6784.0,2.7,4.2,230.0,Gaming
59.0,0,8,7,0,7.0,40.3,127.9,72.0,2.2,8986.0,8.0,3.1,234.0,Social Media
19.0,1,9,2,0,1.7,34.4,179.8,69.0,1.9,7747.0,4.3,2.9,1654.0,Work
50.0,2,6,1,0,5.9,14.8,19.8,176.0,5.6,6629.0,6.5,3.4,431.0,Education
38.0,2,2,7,0,3.5,8.6,63.3,140.0,2.6,3510.0,7.1,3.9,290.0,Education
17.0,2,8,8,1,3.6,1.2,117.4,101.0,3.3,5511.0,7.6,0.0,1242.0,Work
43.0,2,0,1,0,9.0,26.5,250.6,35.0,4.6,1244.0,4.2,3.8,308.0,Work
24.0,1,8,9,1,9.4,43.5,115.8,138.0,5.3,8555.0,3.1,0.4,950.0,Entertainment
43.0,0,3,5,1,7.6,30.5,292.6,74.0,0.8,5002.0,2.2,4.6,1536.0,Gaming
57.0,2,0,0,0,4.3,41.3,211.0,190.0,0.6,7741.0,2.8,4.9,494.0,Education
27.0,2,7,9,0,1.9,21.5,196.2,107.0,3.3,9604.0,5.4,2.4,218.0,Education
36.0,1,1,9,1,12.0,31.7,114.2,149.0,2.4,4539.0,2.6,4.9,118.0,Social Media
49.0,1,3,5,0,4.1,28.6,255.2,72.0,5.9,5899.0,7.9,4.9,1777.0,Education
44.0,1,5,2,1,9.9,15.8,229.6,36.0,5.9,888.0,5.7,0.0,1009.0,Social Media
15.0,0,5,3,0,7.3,32.4,192.3,107.0,2.5,8935.0,3.0,2.4,1123.0,Social Media
41.0,0,8,8,0,10.9,4.8,26.1,71.0,3.2,2602.0,6.1,0.2,1056.0,Work
45.0,0,3,3,1,1.3,2.6,217.6,32.0,1.2,6156.0,7.8,4.6,1926.0,Social Media
50.0,0,8,6,0,11.6,15.3,251.0,43.0,4.0,4519.0,7.9,1.2,567.0,Entertainment
33.0,2,8,8,0,12.0,16.6,191.8,153.0,5.2,5157.0,0.9,0.4,1862.0,Education
33.0,0,9,6,0,2.9,43.1,68.1,34.0,5.5,7923.0,4.5,1.6,921.0,Education
35.0,1,9,3,1,9.8,17.6,81.1,56.0,3.0,9287.0,1.9,2.7,136.0,Social Media
44.0,1,1,2,0,7.2,47.9,58.4,53.0,5.7,669.0,3.0,1.7,1917.0,Entertainment
26.0,2,1,0,0,7.4,7.3,42.1,137.0,1.6,8786.0,3.7,4.2,976.0,Work
40.0,1,0,5,0,7.5,26.2,148.9,166.0,3.5,2319.0,2.6,4.4,1263.0,Entertainment
53.0,1,6,9,1,1.5,17.6,156.8,157.0,0.6,7007.0,6.5,2.3,496.0,Education
51.0,2,8,3,1,10.7,46.9,72.2,36.0,3.5,5895.0,4.2,3.7,736.0,Entertainment
27.0,1,2,1,1,10.3,19.7,133.9,31.0,5.2,9806.0,2.1,2.1,156.0,Education
23.0,0,1,4,1,9.8,11.1,84.0,131.0,4.5,5731.0,6.6,3.8,1243.0,Social Media
56.0,2,7,8,1,7.2,4.8,230.2,133.0,0.6,4341.0,1.1,1.4,1010.0,Work
40.0,1,2,5,0,2.4,41.2,123.8,14.0,1.5,6274.0,6.1,1.1,958.0,Education
19.0,0,7,9,0,3.0,6.3,123.0,140.0,1.3,6759.0,5.7,4.8,591.0,Education
26.0,1,1,0,0,2.7,19.3,155.5,64.0,1.4,5465.0,3.4,2.1,900.0,Gaming
19.0,0,6,2,0,8.4,12.2,269.3,130.0,3.8,5498.0,5.8,2.5,650.0,Work
18.0,1,2,1,1,7.0,31.3,134.6,113.0,5.2,7720.0,7.8,1.2,1201.0,Work
50.0,2,7,6,0,7.7,15.6,79.9,12.0,1.5,7653.0,7.5,0.7,1203.0,Gaming
17.0,0,7,2,0,10.8,47.4,5.3,175.0,4.8,2782.0,5.5,3.7,208.0,Entertainment
26.0,2,9,3,1,11.2,21.9,290.2,58.0,1.2,2304.0,6.5,3.3,1162.0,Education
27.0,1,4,4,0,7.8,15.7,235.4,105.0,1.9,3694.0,7.9,4.7,733.0,Education
19.0,1,5,0,0,6.6,49.5,237.4,77.0,3.9,4811.0,5.0,1.9,1828.0,Education
25.0,1,5,9,1,5.9,9.8,94.9,127.0,4.6,5577.0,5.6,2.3,1944.0,Social Media
25.0,2,9,8,0,7.7,33.6,74.2,153.0,6.0,316.0,6.5,2.3,793.0,Entertainment
36.0,2,6,3,0,10.6,47.1,213.7,159.0,2.7,2573.0,3.7,1.3,597.0,Entertainment
59.0,1,2,6,1,8.9,8.3,63.2,156.0,3.5,1850.0,5.7,2.8,837.0,Gaming
46.0,0,2,7,0,2.7,42.1,156.5,88.0,1.5,7641.0,2.0,4.3,1997.0,Social Media
59.0,0,8,4,0,10.1,3.1,198.3,187.0,5.9,3492.0,6.9,2.8,404.0,Gaming
47.0,0,0,0,0,8.5,14.1,224.9,105.0,1.2,7859.0,7.7,0.5,1358.0,Entertainment
46.0,1,3,7,1,5.8,47.5,262.8,43.0,5.3,7699.0,1.3,4.3,1366.0,Work
49.0,0,7,7,0,2.5,47.2,169.1,166.0,3.1,7748.0,0.9,1.4,1718.0,Gaming
33.0,1,6,3,1,2.3,11.4,25.5,74.0,0.8,9833.0,7.1,3.1,1301.0,Work
45.0,1,3,2,0,6.0,34.2,247.8,99.0,5.0,928.0,6.8,0.1,562.0,Entertainment
58.0,1,8,2,0,1.4,27.3,161.3,17.0,1.6,3466.0,6.8,3.9,391.0,Work
46.0,2,4,8,1,9.3,20.4,166.4,176.0,3.1,5146.0,8.0,4.9,566.0,Work
53.0,1,0,6,0,8.1,35.2,227.1,87.0,4.1,6710.0,0.9,3.0,935.0,Social Media
25.0,2,3,9,1,5.4,10.6,63.7,118.0,2.8,4005.0,5.1,0.4,236.0,Gaming
58.0,0,9,9,0,8.1,2.3,62.4,184.0,5.7,7745.0,1.2,2.7,1691.0,Work
53.0,0,7,2,1,8.0,12.4,289.3,76.0,5.4,2685.0,2.0,3.4,130.0,Social Media
52.0,2,9,9,0,9.9,32.1,181.6,150.0,4.6,5907.0,2.5,3.3,509.0,Gaming
30.0,1,9,7,0,6.3,14.4,60.1,45.0,0.6,1232.0,7.2,4.7,416.0,Gaming
37.0,0,9,0,0,9.1,23.7,281.7,186.0,0.8,6018.0,1.0,4.8,353.0,Entertainment
33.0,2,2,7,1,1.9,6.1,36.0,16.0,5.2,4771.0,1.8,1.6,598.0,Work
23.0,1,8,2,1,4.3,16.2,94.2,13.0,5.3,1839.0,2.8,0.8,945.0,Entertainment
20.0,2,9,4,1,5.9,46.0,156.8,54.0,4.8,304.0,3.4,4.2,765.0,Entertainment
34.0,1,4,9,0,3.1,14.8,100.9,144.0,5.2,5624.0,3.6,2.4,1414.0,Work
39.0,1,9,3,0,10.8,26.9,104.6,69.0,5.0,5152.0,5.2,0.4,319.0,Education
42.0,0,2,9,1,6.2,7.4,34.8,47.0,3.8,9916.0,5.7,0.9,406.0,Work
41.0,0,8,9,1,3.0,22.7,70.7,43.0,2.8,2558.0,3.8,1.4,1055.0,Work
39.0,2,8,5,1,10.5,40.1,183.0,77.0,0.6,2156.0,7.1,3.0,277.0,Gaming
16.0,2,7,5,0,3.4,42.6,42.3,185.0,2.1,6273.0,2.0,1.5,145.0,Entertainment
21.0,1,9,5,1,9.4,4.7,127.4,146.0,1.2,164.0,1.2,1.6,967.0,Gaming
40.0,2,1,4,1,8.4,49.4,52.0,90.0,2.7,8057.0,7.2,1.6,1620.0,Gaming
57.0,1,1,7,1,7.2,11.5,235.6,139.0,3.2,3112.0,0.7,2.4,1984.0,Education
34.0,0,9,4,1,2.2,28.6,172.7,131.0,4.1,8662.0,6.5,3.6,1644.0,Education
38.0,1,0,7,1,2.7,8.8,147.6,123.0,1.3,642.0,4.3,4.0,1591.0,Entertainment
54.0,1,0,1,1,6.8,33.4,125.7,47.0,3.6,3434.0,7.9,4.8,1274.0,Social Media
44.0,0,2,7,0,1.4,39.7,30.8,53.0,2.7,8874.0,5.9,3.0,782.0,Gaming
17.0,0,5,6,1,10.1,16.4,61.9,183.0,1.0,6559.0,5.9,4.7,1737.0,Gaming
58.0,1,6,9,1,10.4,11.5,266.1,44.0,2.5,3731.0,5.7,5.0,659.0,Social Media
27.0,1,8,4,0,3.7,44.3,143.9,90.0,4.8,9129.0,6.5,4.0,1245.0,Education
20.0,0,7,8,1,4.2,34.6,82.3,23.0,5.6,1741.0,5.3,0.9,1433.0,Social Media
33.0,2,1,6,1,4.6,41.8,146.7,96.0,3.6,3943.0,1.9,0.2,1806.0,Work
31.0,1,7,5,1,4.1,16.8,18.9,63.0,5.5,1273.0,5.5,1.9,1899.0,Social Media
22.0,1,3,7,0,4.6,28.6,156.7,90.0,1.9,8945.0,4.9,1.1,1857.0,Social Media
27.0,1,5,1,0,7.1,27.8,103.0,23.0,4.2,8474.0,4.1,2.5,1278.0,Social Media
58.0,2,2,1,1,2.2,44.5,191.9,73.0,4.4,5696.0,7.1,3.0,286.0,Social Media
60.0,2,3,8,0,7.4,43.3,158.0,107.0,1.3,5130.0,6.1,4.0,421.0,Social Media
30.0,1,3,8,1,11.8,48.5,120.6,130.0,3.0,4565.0,6.4,1.8,238.0,Work
31.0,2,6,1,0,1.2,11.3,212.4,11.0,1.8,2350.0,4.3,4.7,1901.0,Social Media
31.0,1,9,1,0,10.7,44.3,165.7,122.0,0.7,5576.0,2.3,2.9,1587.0,Entertainment
28.0,2,1,1,0,5.1,29.5,84.7,200.0,0.8,5462.0,2.6,3.7,1654.0,Social Media
16.0,1,7,9,0,11.2,44.0,114.8,86.0,4.3,472.0,6.9,4.9,186.0,Education
26.0,2,5,8,0,2.4,48.8,185.1,174.0,0.5,6519.0,0.7,3.4,335.0,Work
30.0,2,8,2,0,3.8,12.5,99.5,109.0,5.6,6204.0,3.0,0.3,1198.0,Education
33.0,1,0,2,0,8.6,20.7,46.5,156.0,1.6,507.0,2.9,0.1,1870.0,Social Media
56.0,1,1,8,0,9.9,25.5,76.9,200.0,3.0,3013.0,2.5,1.8,419.0,Education
52.0,0,9,1,1,10.7,17.4,151.5,14.0,4.7,8501.0,3.7,4.1,1439.0,Social Media
41.0,2,8,5,0,5.0,32.5,215.8,131.0,3.6,6470.0,6.3,0.7,774.0,Social Media
58.0,2,0,5,1,7.5,5.8,221.6,117.0,4.7,6876.0,7.7,0.8,1942.0,Gaming
48.0,0,6,7,1,1.7,40.1,199.1,178.0,2.0,9717.0,2.7,3.3,947.0,Work
22.0,0,5,5,1,2.5,30.5,138.9,78.0,3.0,279.0,5.9,4.3,1878.0,Work
51.0,2,6,9,0,9.9,46.6,61.7,87.0,2.6,6539.0,6.3,3.7,1049.0,Entertainment
16.0,1,3,7,0,4.3,10.1,178.4,178.0,0.8,6323.0,5.8,0.7,1523.0,Gaming
57.0,1,0,4,0,8.9,48.5,278.1,159.0,2.9,1193.0,6.5,2.3,1354.0,Social Media
16.0,1,1,4,0,1.4,25.2,173.6,12.0,5.3,4443.0,3.2,3.9,336.0,Gaming
25.0,2,8,9,0,6.5,32.1,27.3,196.0,3.1,1837.0,1.1,1.3,1086.0,Entertainment
36.0,0,4,7,0,2.4,19.5,231.7,179.0,1.1,8467.0,4.0,3.1,1262.0,Entertainment
16.0,2,5,2,1,11.8,19.4,297.3,141.0,5.6,2385.0,7.8,1.4,218.0,Social Media
36.0,1,6,3,0,8.1,39.6,102.0,14.0,5.1,9471.0,2.2,4.2,482.0,Social Media
48.0,2,2,7,1,11.1,10.3,196.8,49.0,2.9,6808.0,6.2,0.7,873.0,Entertainment
17.0,2,6,4,0,9.7,12.9,282.0,35.0,1.1,1701.0,2.5,2.1,283.0,Gaming
44.0,0,5,5,1,9.8,11.4,125.7,146.0,1.4,4789.0,4.2,3.9,981.0,Gaming
55.0,2,7,5,1,1.2,21.3,108.4,140.0,1.1,1815.0,2.2,1.4,1754.0,Entertainment
22.0,2,7,4,0,3.9,6.4,269.1,106.0,4.7,6596.0,0.9,3.4,1226.0,Social Media
52.0,0,5,2,0,8.7,12.7,56.7,73.0,3.0,6419.0,3.3,4.2,1445.0,Gaming
20.0,1,7,4,1,1.4,47.8,212.6,77.0,5.4,572.0,0.7,1.1,293.0,Entertainment
17.0,0,5,6,1,1.9,42.3,297.7,126.0,5.7,8351.0,2.0,0.5,1397.0,Gaming
26.0,2,9,8,1,11.6,36.2,192.7,106.0,5.2,4510.0,4.8,1.9,558.0,Social Media
53.0,2,5,0,0,7.9,13.2,14.4,52.0,6.0,6779.0,2.3,1.1,1814.0,Social Media
18.0,2,9,4,0,4.1,6.9,204.5,170.0,4.7,1010.0,7.1,2.4,1281.0,Education
23.0,1,0,5,0,7.7,5.7,156.5,125.0,2.5,9212.0,0.7,4.1,898.0,Work
43.0,0,8,3,1,5.3,28.6,17.3,140.0,0.7,8651.0,7.0,3.0,1363.0,Gaming
47.0,0,0,1,0,10.7,10.3,231.6,113.0,5.6,5699.0,3.2,2.5,1598.0,Entertainment
49.0,0,0,2,0,10.9,41.3,252.6,57.0,0.8,8751.0,2.7,1.3,616.0,Entertainment
27.0,2,5,5,1,10.1,48.8,75.1,74.0,3.6,6596.0,5.1,2.0,349.0,Education
54.0,2,1,6,1,9.5,40.2,89.4,63.0,4.7,2859.0,3.1,2.1,1290.0,Social Media
19.0,0,5,4,0,6.1,2.8,185.9,130.0,1.4,8055.0,4.6,2.8,1342.0,Gaming
46.0,1,3,4,1,3.6,18.0,151.1,184.0,0.6,8688.0,6.6,4.6,1651.0,Gaming
51.0,1,4,2,0,6.4,1.3,114.8,186.0,2.2,6814.0,3.6,1.0,1208.0,Social Media
18.0,0,3,6,1,9.0,14.6,194.9,55.0,2.2,6452.0,2.8,2.1,1731.0,Work
31.0,2,1,1,0,2.3,45.1,111.5,137.0,5.5,8632.0,4.4,4.5,1507.0,Education
53.0,2,7,4,0,10.0,8.2,117.7,127.0,2.4,2021.0,3.9,0.4,116.0,Social Media
59.0,1,6,2,0,4.9,24.1,236.4,190.0,5.8,6529.0,7.6,1.1,1492.0,Work
21.0,1,2,0,0,9.2,32.3,170.7,177.0,2.0,9453.0,3.6,3.2,300.0,Gaming
41.0,0,8,7,0,5.4,11.1,293.4,122.0,4.8,4656.0,0.6,3.4,1231.0,Entertainment
48.0,2,6,6,1,1.6,32.7,19.0,143.0,1.6,2797.0,2.8,1.4,728.0,Education
52.0,1,0,8,1,11.1,2.7,198.8,133.0,3.1,3483.0,0.5,3.4,1080.0,Entertainment
41.0,1,9,0,0,9.0,12.0,27.5,50.0,3.8,5290.0,3.0,0.0,156.0,Gaming
35.0,0,6,1,0,4.3,19.3,212.0,37.0,3.0,9996.0,7.2,0.1,804.0,Education
34.0,0,6,2,0,10.9,47.1,164.9,61.0,5.1,9085.0,3.8,1.0,1590.0,Entertainment
60.0,2,2,8,1,3.9,10.4,101.1,140.0,4.6,3823.0,2.6,0.2,1505.0,Education
18.0,1,8,0,0,10.2,16.2,226.3,83.0,3.9,3513.0,4.9,2.0,1333.0,Entertainment
58.0,1,6,0,1,3.3,48.3,167.7,153.0,4.2,4557.0,2.8,4.8,1218.0,Work
45.0,0,2,4,1,1.6,16.6,116.2,144.0,2.0,3385.0,5.2,0.2,591.0,Education
18.0,1,3,7,1,1.6,36.9,234.2,51.0,2.0,358.0,5.6,0.2,1021.0,Education
18.0,1,4,2,0,5.5,40.9,91.6,192.0,3.3,2967.0,5.6,1.4,258.0,Social Media
51.0,2,7,6,1,4.0,13.3,248.9,48.0,3.5,5718.0,7.3,2.2,1724.0,Education
59.0,2,6,6,0,9.6,12.9,105.4,131.0,2.1,9101.0,1.5,3.5,1722.0,Social Media
39.0,2,5,1,1,3.3,23.0,221.7,116.0,2.0,5005.0,7.9,1.5,254.0,Social Media
36.0,2,4,4,0,8.7,10.9,115.6,165.0,2.4,5191.0,3.6,1.4,1390.0,Gaming
35.0,0,5,1,1,11.3,33.6,34.7,160.0,0.8,1947.0,3.8,2.2,1458.0,Gaming
41.0,0,6,4,1,2.9,32.8,289.3,92.0,3.3,9728.0,5.0,3.4,496.0,Education
40.0,0,3,1,1,9.8,28.8,170.6,128.0,3.7,9020.0,2.6,0.4,681.0,Education
40.0,2,8,1,1,10.2,25.6,110.9,150.0,5.3,9118.0,5.3,1.8,1813.0,Social Media
60.0,0,1,7,0,6.5,22.3,248.2,138.0,1.7,7716.0,6.5,3.7,1871.0,Entertainment
25.0,1,3,6,0,1.6,47.4,14.4,192.0,3.3,9179.0,4.7,1.2,1908.0,Work
16.0,2,2,4,1,9.6,38.2,137.6,158.0,3.6,7243.0,0.9,0.7,158.0,Work
48.0,2,0,9,0,9.7,11.7,174.7,151.0,4.5,9755.0,2.2,2.9,375.0,Education
27.0,2,6,0,0,5.2,21.6,211.9,134.0,5.5,8286.0,4.4,3.3,528.0,Social Media
43.0,0,4,1,0,10.1,5.7,280.2,48.0,2.0,9510.0,5.8,0.3,590.0,Social Media
22.0,0,8,2,0,8.6,22.4,40.2,21.0,4.4,5249.0,0.9,0.6,649.0,Education
55.0,1,8,4,1,10.3,43.4,37.9,179.0,0.8,6427.0,0.8,0.9,1546.0,Social Media
33.0,0,9,8,1,11.5,1.7,191.1,106.0,2.7,6214.0,0.6,4.9,216.0,Social Media
45.0,1,0,1,0,4.6,17.1,239.0,176.0,0.9,2947.0,6.1,0.4,1773.0,Social Media
37.0,1,7,3,0,10.3,43.8,34.2,87.0,4.0,7333.0,6.2,2.4,1096.0,Education
39.0,0,9,9,0,3.4,18.3,231.9,55.0,2.2,6155.0,7.0,2.5,1818.0,Gaming
41.0,2,5,5,0,3.2,18.0,33.5,15.0,5.9,9765.0,6.4,2.3,319.0,Entertainment
28.0,2,1,0,0,3.5,32.1,40.3,107.0,2.3,1818.0,1.9,2.9,402.0,Entertainment
44.0,1,3,4,1,3.3,13.4,172.5,145.0,4.6,5174.0,2.1,4.4,1895.0,Work
53.0,1,8,8,1,2.8,14.9,159.3,84.0,3.0,2665.0,2.8,2.9,1459.0,Gaming
48.0,0,6,4,1,3.8,43.4,8.6,85.0,3.2,4944.0,3.4,4.1,973.0,Work
58.0,2,6,0,0,10.0,40.4,260.7,168.0,2.9,3603.0,2.9,3.2,825.0,Work
46.0,1,8,7,1,9.8,44.8,23.5,45.0,5.3,2123.0,4.7,4.1,1878.0,Work
20.0,1,6,3,1,8.4,14.2,245.8,19.0,5.2,2094.0,3.9,3.3,687.0,Education
55.0,2,3,9,1,4.1,20.2,110.7,67.0,0.7,5443.0,4.1,0.2,540.0,Social Media
23.0,2,5,7,0,7.5,49.3,284.2,160.0,3.0,3054.0,5.4,0.5,971.0,Gaming
32.0,0,6,4,0,2.7,4.6,118.3,148.0,3.9,2643.0,1.0,1.9,554.0,Social Media
54.0,0,9,2,0,10.5,27.6,210.5,186.0,4.0,2478.0,1.2,2.2,984.0,Education
30.0,0,8,1,1,1.9,21.1,292.0,139.0,1.5,3493.0,4.9,2.7,235.0,Gaming
15.0,0,1,1,0,3.5,49.2,234.8,104.0,4.4,7373.0,0.9,3.1,1939.0,Gaming
60.0,1,0,6,0,7.9,20.9,128.2,125.0,3.3,6418.0,4.3,2.3,1352.0,Education
33.0,0,9,4,0,10.6,28.0,52.6,91.0,5.1,8203.0,3.8,4.7,1778.0,Gaming
43.0,1,8,6,1,5.6,45.4,176.1,196.0,5.3,9976.0,4.9,4.8,1765.0,Gaming
37.0,1,8,1,0,9.4,36.2,221.8,39.0,4.3,712.0,0.7,2.8,1327.0,Work
26.0,1,4,1,0,2.8,17.1,181.6,111.0,5.3,2595.0,1.1,3.5,1896.0,Entertainment
50.0,2,5,2,0,2.4,7.0,30.4,122.0,3.8,1759.0,5.1,2.9,1493.0,Gaming
55.0,0,7,9,0,11.9,33.7,100.3,132.0,0.9,6322.0,5.2,3.6,1770.0,Social Media
26.0,1,9,4,0,5.6,42.0,229.9,194.0,5.1,5339.0,3.1,0.5,1863.0,Work
49.0,0,5,3,1,11.5,3.9,270.9,77.0,1.6,9579.0,4.4,2.5,902.0,Gaming
60.0,1,7,7,1,2.8,35.4,208.4,171.0,2.3,7468.0,5.9,3.9,1853.0,Work
15.0,0,8,0,0,9.3,14.7,167.6,109.0,2.8,6830.0,4.6,2.7,986.0,Social Media
57.0,2,6,4,0,2.2,48.0,80.6,194.0,1.9,7875.0,2.8,2.6,1270.0,Entertainment
44.0,2,3,4,1,11.0,9.7,127.5,70.0,5.0,1770.0,5.0,1.8,1147.0,Entertainment
56.0,1,1,5,1,3.2,44.6,187.6,99.0,6.0,5190.0,2.7,3.5,1299.0,Social Media
45.0,0,2,1,1,9.5,33.9,227.3,50.0,2.3,1483.0,2.3,2.7,490.0,Entertainment
29.0,1,5,9,0,6.0,35.3,98.0,139.0,3.0,736.0,5.6,1.8,1611.0,Social Media
16.0,2,5,9,1,9.2,2.6,251.7,184.0,4.2,8775.0,4.1,1.0,1708.0,Education
58.0,0,8,5,1,10.1,29.5,59.4,134.0,1.9,4139.0,5.1,0.9,350.0,Gaming
40.0,2,3,9,0,10.7,12.3,76.8,149.0,0.7,3758.0,2.0,0.1,1262.0,Gaming
46.0,1,8,1,0,7.5,25.4,83.1,145.0,4.3,4502.0,3.3,3.1,943.0,Social Media
16.0,1,5,9,1,10.2,29.9,231.4,149.0,3.5,1632.0,7.5,1.1,526.0,Education
49.0,1,7,6,0,10.1,41.7,216.7,65.0,2.6,1522.0,5.7,3.6,1623.0,Work
60.0,2,1,8,1,1.5,36.5,99.7,149.0,5.6,9854.0,0.9,1.5,1907.0,Gaming
15.0,1,1,4,0,6.2,45.0,56.4,119.0,1.4,8387.0,6.2,3.0,1842.0,Education
58.0,1,0,0,1,5.5,19.3,107.7,168.0,0.6,6734.0,7.3,2.8,1118.0,Social Media
28.0,1,3,8,0,1.0,9.6,73.6,82.0,4.7,4812.0,2.2,1.3,386.0,Education
32.0,1,9,5,0,9.1,43.3,113.3,177.0,3.7,7267.0,4.5,1.4,1172.0,Gaming
37.0,1,9,7,0,10.9,33.0,164.1,167.0,1.7,6589.0,5.5,4.7,1430.0,Work
42.0,0,4,2,1,10.3,5.6,204.3,111.0,0.7,4554.0,1.4,3.2,1257.0,Gaming
37.0,1,1,4,0,1.4,8.5,247.0,69.0,5.8,6790.0,1.7,2.2,400.0,Social Media
53.0,2,4,6,0,2.0,44.3,138.7,156.0,1.3,8848.0,0.6,0.5,510.0,Education
41.0,0,7,2,0,1.7,44.1,202.3,162.0,3.5,5649.0,5.1,4.8,914.0,Education
56.0,0,5,5,1,4.5,17.3,181.4,31.0,4.6,6309.0,1.9,5.0,766.0,Social Media
43.0,0,6,7,1,10.2,5.3,136.1,87.0,1.2,9113.0,2.4,3.1,1685.0,Education
34.0,1,0,0,1,3.0,20.3,22.4,129.0,1.7,7010.0,2.6,0.9,1022.0,Social Media
16.0,1,8,7,0,2.6,44.8,174.2,32.0,2.7,428.0,2.2,4.4,265.0,Education
24.0,2,5,2,0,5.3,42.5,279.6,43.0,5.9,1487.0,0.7,1.5,1853.0,Gaming
52.0,2,7,7,0,4.3,6.5,231.8,169.0,0.6,9782.0,4.5,0.1,339.0,Gaming
53.0,2,6,7,1,10.5,5.0,135.7,14.0,5.8,7592.0,2.2,0.9,1858.0,Work
53.0,1,9,4,0,10.0,3.1,12.0,74.0,1.8,7335.0,2.5,2.8,615.0,Work
26.0,1,1,5,0,5.9,4.9,246.0,44.0,3.4,1541.0,4.7,4.9,1101.0,Education
54.0,1,9,2,1,4.3,30.9,264.0,73.0,2.8,8634.0,4.6,2.9,846.0,Work
23.0,2,3,1,1,6.0,20.1,295.2,155.0,1.0,6833.0,0.6,1.0,839.0,Education
25.0,1,7,2,1,9.9,44.1,41.7,119.0,4.0,5111.0,2.0,4.7,1337.0,Social Media
52.0,2,5,7,1,9.6,22.0,20.9,193.0,0.9,622.0,7.5,1.5,1362.0,Education
33.0,2,9,6,1,4.4,41.9,153.8,15.0,3.3,7214.0,7.2,3.9,1670.0,Entertainment
41.0,2,1,6,0,9.4,47.7,239.5,108.0,2.1,6624.0,6.2,3.5,780.0,Social Media
57.0,1,1,8,1,6.3,20.9,157.5,160.0,4.6,2866.0,1.3,1.7,1259.0,Social Media
60.0,0,1,1,1,10.5,36.0,261.9,10.0,1.4,8756.0,3.9,0.8,780.0,Social Media
42.0,2,5,3,0,5.3,31.3,56.9,57.0,5.1,932.0,1.0,4.7,1451.0,Entertainment
23.0,0,9,4,0,3.3,36.4,276.5,143.0,2.7,5491.0,4.9,1.1,1563.0,Gaming
33.0,1,5,4,0,2.0,30.4,74.0,176.0,1.7,3837.0,5.4,1.6,1553.0,Work
48.0,0,9,1,0,9.3,46.3,208.7,36.0,1.7,2303.0,3.8,1.4,834.0,Gaming
32.0,2,4,2,0,7.0,23.6,96.1,14.0,1.7,1224.0,3.2,1.0,1291.0,Social Media
28.0,0,0,9,1,10.2,2.1,44.5,65.0,5.9,9727.0,6.7,0.0,899.0,Gaming
31.0,0,9,5,0,6.0,43.3,214.7,58.0,3.6,5985.0,3.3,4.9,668.0,Work
39.0,0,5,4,0,5.2,17.4,144.9,184.0,1.7,4835.0,0.6,0.4,966.0,Social Media
39.0,1,9,8,1,5.9,36.1,96.5,101.0,1.2,9392.0,1.1,1.7,1763.0,Entertainment
22.0,0,9,6,0,7.5,40.6,147.5,139.0,1.8,9414.0,0.5,1.0,289.0,Entertainment
25.0,1,2,0,0,8.5,23.0,258.9,137.0,3.3,5297.0,3.0,0.2,681.0,Gaming
60.0,2,5,6,1,7.7,40.2,273.7,174.0,4.0,1745.0,1.0,3.0,1330.0,Social Media
55.0,0,3,1,1,10.0,17.0,124.5,50.0,4.2,2106.0,2.5,3.2,1023.0,Gaming
39.0,1,4,8,0,11.4,32.2,228.7,158.0,3.8,656.0,4.1,4.4,637.0,Gaming
30.0,2,5,0,0,3.4,31.1,91.9,158.0,4.6,7398.0,2.0,0.4,297.0,Work
59.0,0,4,7,1,7.0,3.9,226.3,155.0,3.4,3629.0,4.7,4.4,984.0,Social Media
36.0,2,6,2,1,2.1,6.5,288.6,168.0,1.2,7326.0,7.6,0.8,464.0,Work
57.0,2,0,1,0,8.0,9.4,79.3,53.0,4.6,7930.0,2.0,4.2,735.0,Entertainment
33.0,0,8,9,0,3.0,4.3,209.1,78.0,3.9,972.0,7.7,0.9,625.0,Education
44.0,1,5,8,1,9.8,6.1,127.8,188.0,2.9,5300.0,1.6,2.1,1079.0,Education
17.0,1,8,8,0,8.6,21.4,256.2,123.0,1.7,5528.0,2.5,4.0,1568.0,Work
59.0,0,1,5,0,4.7,46.1,143.4,109.0,1.6,3824.0,3.8,2.5,1460.0,Gaming
32.0,1,5,4,0,10.4,45.5,281.0,29.0,4.2,2697.0,5.0,1.5,340.0,Education
